N°, Cur[mA], ADC2[Vol],Date, Time
11054,-36.60,208.00,20/7/2018,14:3:40,
11055,-38.90,208.00,20/7/2018,14:3:41,
11056,-37.40,207.00,20/7/2018,14:3:41,
11057,-36.10,207.00,20/7/2018,14:3:42,
11058,-37.20,207.00,20/7/2018,14:3:42,
11059,-41.70,206.00,20/7/2018,14:3:43,
11060,-36.10,206.00,20/7/2018,14:3:43,
11061,-38.70,205.00,20/7/2018,14:3:44,
11062,-43.60,205.00,20/7/2018,14:3:44,
11063,-36.60,204.67,20/7/2018,14:3:45,
11064,-36.80,204.00,20/7/2018,14:3:45,
11065,-38.80,204.00,20/7/2018,14:3:46,
11066,-40.00,204.00,20/7/2018,14:3:46,
11067,-36.80,204.00,20/7/2018,14:3:47,
11068,-38.50,204.00,20/7/2018,14:3:47,
11069,-44.90,204.00,20/7/2018,14:3:48,
11070,-39.20,204.33,20/7/2018,14:3:48,
11071,-45.00,205.00,20/7/2018,14:3:49,
11072,-37.40,206.00,20/7/2018,14:3:49,
11073,-36.20,205.67,20/7/2018,14:3:50,
11074,-37.20,206.67,20/7/2018,14:3:50,
11075,-37.70,207.00,20/7/2018,14:3:51,
11076,-37.20,207.00,20/7/2018,14:3:51,
11077,-38.50,207.67,20/7/2018,14:3:52,
11078,-38.70,208.00,20/7/2018,14:3:52,
11079,-39.80,208.00,20/7/2018,14:3:53,
11080,-43.70,208.00,20/7/2018,14:3:53,
11081,-37.00,208.00,20/7/2018,14:3:54,
11082,-36.40,208.00,20/7/2018,14:3:54,
11083,-41.00,208.00,20/7/2018,14:3:55,
11084,-44.90,208.00,20/7/2018,14:3:55,
11085,-36.50,208.00,20/7/2018,14:3:56,
11086,-36.10,207.00,20/7/2018,14:3:56,
11087,-31.70,207.00,20/7/2018,14:3:57,
11088,-41.00,207.00,20/7/2018,14:3:57,
11089,-36.40,206.00,20/7/2018,14:3:58,
11090,-39.90,206.00,20/7/2018,14:3:58,
11091,-46.20,206.00,20/7/2018,14:3:59,
11092,-37.20,205.00,20/7/2018,14:3:59,
11093,-39.40,205.00,20/7/2018,14:4:0,
11094,-40.40,205.00,20/7/2018,14:4:0,
11095,-39.40,205.00,20/7/2018,14:4:1,
11096,-37.20,204.00,20/7/2018,14:4:1,
11097,-37.10,204.00,20/7/2018,14:4:2,
11098,-39.50,204.00,20/7/2018,14:4:2,
11099,-45.00,204.00,20/7/2018,14:4:3,
11100,-36.70,204.00,20/7/2018,14:4:3,
11101,-39.30,204.00,20/7/2018,14:4:4,
11102,-38.90,204.00,20/7/2018,14:4:4,
11103,-42.00,204.00,20/7/2018,14:4:5,
11104,-41.20,204.00,20/7/2018,14:4:5,
11105,-42.20,204.00,20/7/2018,14:4:6,
11106,-37.40,204.67,20/7/2018,14:4:6,
11107,-36.60,205.00,20/7/2018,14:4:7,
11108,-39.40,205.00,20/7/2018,14:4:7,
11109,-40.20,205.67,20/7/2018,14:4:8,
11110,-36.70,206.00,20/7/2018,14:4:8,
11111,-39.60,206.67,20/7/2018,14:4:9,
11112,-40.10,206.33,20/7/2018,14:4:9,
11113,-37.50,207.00,20/7/2018,14:4:10,
11114,-39.90,207.33,20/7/2018,14:4:10,
11115,-37.20,207.00,20/7/2018,14:4:11,
11116,-37.50,207.67,20/7/2018,14:4:11,
11117,-39.80,208.00,20/7/2018,14:4:12,
11118,-41.40,208.00,20/7/2018,14:4:12,
11119,-39.20,208.00,20/7/2018,14:4:13,
11120,-40.10,208.00,20/7/2018,14:4:13,
11121,-40.00,208.00,20/7/2018,14:4:14,
11122,-37.50,208.00,20/7/2018,14:4:14,
11123,-42.30,208.00,20/7/2018,14:4:15,
11124,-37.40,208.00,20/7/2018,14:4:15,
11125,-41.30,208.00,20/7/2018,14:4:16,
11126,-38.30,208.00,20/7/2018,14:4:16,
11127,-39.90,208.00,20/7/2018,14:4:17,
11128,-45.00,207.00,20/7/2018,14:4:17,
11129,-35.60,207.00,20/7/2018,14:4:18,
11130,-39.20,207.00,20/7/2018,14:4:18,
11131,-37.20,206.00,20/7/2018,14:4:19,
11132,-36.50,206.00,20/7/2018,14:4:19,
11133,-38.20,206.00,20/7/2018,14:4:20,
11134,-36.20,206.00,20/7/2018,14:4:20,
11135,-37.30,206.00,20/7/2018,14:4:21,
11136,-40.10,205.00,20/7/2018,14:4:21,
11137,-38.40,206.00,20/7/2018,14:4:22,
11138,-37.20,205.00,20/7/2018,14:4:22,
11139,-41.70,205.00,20/7/2018,14:4:23,
11140,-37.60,205.00,20/7/2018,14:4:23,
11141,-36.60,205.00,20/7/2018,14:4:24,
11142,-44.00,205.00,20/7/2018,14:4:24,
11143,-39.00,204.00,20/7/2018,14:4:25,
11144,-40.90,204.00,20/7/2018,14:4:25,
11145,-39.50,204.00,20/7/2018,14:4:26,
11146,-38.10,204.00,20/7/2018,14:4:26,
11147,-36.30,204.00,20/7/2018,14:4:27,
11148,-35.70,204.00,20/7/2018,14:4:27,
11149,-36.80,204.00,20/7/2018,14:4:28,
11150,-39.20,204.00,20/7/2018,14:4:28,
11151,-36.20,204.00,20/7/2018,14:4:29,
11152,-39.20,204.00,20/7/2018,14:4:29,
11153,-45.60,204.00,20/7/2018,14:4:30,
11154,-36.80,204.00,20/7/2018,14:4:30,
11155,-44.70,204.00,20/7/2018,14:4:31,
11156,-40.40,204.00,20/7/2018,14:4:31,
11157,-37.10,204.67,20/7/2018,14:4:32,
11158,-36.60,204.00,20/7/2018,14:4:32,
11159,-37.30,204.67,20/7/2018,14:4:33,
11160,-38.10,205.00,20/7/2018,14:4:33,
11161,-36.40,204.67,20/7/2018,14:4:34,
11162,-44.20,205.00,20/7/2018,14:4:34,
11163,-36.60,205.67,20/7/2018,14:4:35,
11164,-38.70,206.00,20/7/2018,14:4:35,
11165,-42.10,205.67,20/7/2018,14:4:36,
11166,-37.50,206.00,20/7/2018,14:4:36,
11167,-40.30,206.33,20/7/2018,14:4:37,
11168,-39.60,207.00,20/7/2018,14:4:37,
11169,-37.60,206.67,20/7/2018,14:4:38,
11170,-39.10,207.00,20/7/2018,14:4:38,
11171,-45.30,207.33,20/7/2018,14:4:39,
11172,-40.60,207.00,20/7/2018,14:4:39,
11173,-36.60,207.67,20/7/2018,14:4:40,
11174,-37.80,208.00,20/7/2018,14:4:40,
11175,-37.30,208.00,20/7/2018,14:4:41,
11176,-38.50,208.00,20/7/2018,14:4:41,
11177,-36.40,208.00,20/7/2018,14:4:42,
11178,-39.40,208.00,20/7/2018,14:4:42,
11179,-39.00,208.00,20/7/2018,14:4:43,
11180,-39.60,208.00,20/7/2018,14:4:43,
11181,-37.90,208.00,20/7/2018,14:4:44,
11182,-40.00,208.00,20/7/2018,14:4:44,
11183,-40.00,208.00,20/7/2018,14:4:45,
11184,-39.70,208.00,20/7/2018,14:4:45,
11185,-37.40,207.00,20/7/2018,14:4:46,
11186,-44.80,207.00,20/7/2018,14:4:46,
11187,-37.00,207.00,20/7/2018,14:4:47,
11188,-39.30,206.00,20/7/2018,14:4:47,
11189,-36.40,206.00,20/7/2018,14:4:48,
11190,-39.40,206.00,20/7/2018,14:4:48,
11191,-37.20,206.00,20/7/2018,14:4:49,
11192,-39.30,205.00,20/7/2018,14:4:49,
11193,-36.90,205.00,20/7/2018,14:4:50,
11194,-37.60,204.00,20/7/2018,14:4:50,
11195,-41.40,204.00,20/7/2018,14:4:51,
11196,-39.50,204.00,20/7/2018,14:4:51,
11197,-36.70,204.00,20/7/2018,14:4:52,
11198,-39.00,204.00,20/7/2018,14:4:52,
11199,-37.80,204.00,20/7/2018,14:4:53,
11200,-35.40,204.33,20/7/2018,14:4:53,
11201,-39.90,204.00,20/7/2018,14:4:54,
11202,-39.80,204.67,20/7/2018,14:4:54,
11203,-39.20,205.00,20/7/2018,14:4:55,
11204,-36.80,205.00,20/7/2018,14:4:55,
11205,-41.00,205.67,20/7/2018,14:4:56,
11206,-39.70,206.33,20/7/2018,14:4:56,
11207,-36.50,207.00,20/7/2018,14:4:57,
11208,-36.20,206.67,20/7/2018,14:4:57,
11209,-35.90,207.00,20/7/2018,14:4:58,
11210,-37.20,207.67,20/7/2018,14:4:58,
11211,-36.40,207.67,20/7/2018,14:4:59,
11212,-36.60,208.00,20/7/2018,14:4:59,
11213,-41.10,208.00,20/7/2018,14:5:0,
11214,-38.90,208.00,20/7/2018,14:5:0,
11215,-39.50,208.00,20/7/2018,14:5:1,
11216,-40.30,208.00,20/7/2018,14:5:1,
11217,-39.40,208.00,20/7/2018,14:5:2,
11218,-39.10,208.00,20/7/2018,14:5:2,
11219,-38.70,207.00,20/7/2018,14:5:3,
11220,-36.80,207.00,20/7/2018,14:5:3,
11221,-36.20,206.00,20/7/2018,14:5:4,
11222,-36.90,206.00,20/7/2018,14:5:4,
11223,-36.30,206.00,20/7/2018,14:5:5,
11224,-37.70,205.00,20/7/2018,14:5:5,
11225,-39.30,205.00,20/7/2018,14:5:6,
11226,-36.70,205.00,20/7/2018,14:5:6,
11227,-39.40,204.00,20/7/2018,14:5:7,
11228,-37.10,204.00,20/7/2018,14:5:7,
11229,-39.60,204.00,20/7/2018,14:5:8,
11230,-37.20,204.00,20/7/2018,14:5:8,
11231,-41.10,204.00,20/7/2018,14:5:9,
11232,-40.70,204.00,20/7/2018,14:5:9,
11233,-42.40,204.00,20/7/2018,14:5:10,
11234,-39.50,204.00,20/7/2018,14:5:10,
11235,-39.10,204.33,20/7/2018,14:5:11,
11236,-39.20,204.00,20/7/2018,14:5:11,
11237,-40.20,204.33,20/7/2018,14:5:12,
11238,-44.40,205.00,20/7/2018,14:5:12,
11239,-36.10,205.67,20/7/2018,14:5:13,
11240,-37.70,205.00,20/7/2018,14:5:13,
11241,-36.50,205.67,20/7/2018,14:5:14,
11242,-38.40,206.00,20/7/2018,14:5:14,
11243,-39.90,205.67,20/7/2018,14:5:15,
11244,-36.80,206.00,20/7/2018,14:5:15,
11245,-40.10,206.67,20/7/2018,14:5:16,
11246,-41.90,207.00,20/7/2018,14:5:16,
11247,-40.90,207.00,20/7/2018,14:5:17,
11248,-41.70,207.00,20/7/2018,14:5:17,
11249,-39.40,207.67,20/7/2018,14:5:18,
11250,-41.40,207.00,20/7/2018,14:5:18,
11251,-36.60,208.00,20/7/2018,14:5:19,
11252,-36.10,208.00,20/7/2018,14:5:19,
11253,-37.70,208.00,20/7/2018,14:5:20,
11254,-38.50,208.00,20/7/2018,14:5:20,
11255,-36.10,208.00,20/7/2018,14:5:21,
11256,-36.30,208.00,20/7/2018,14:5:21,
11257,-39.60,208.00,20/7/2018,14:5:22,
11258,-36.10,208.00,20/7/2018,14:5:22,
11259,-41.20,208.00,20/7/2018,14:5:23,
11260,-42.30,208.00,20/7/2018,14:5:23,
11261,-39.20,208.00,20/7/2018,14:5:24,
11262,-39.80,208.00,20/7/2018,14:5:24,
11263,-38.70,208.00,20/7/2018,14:5:25,
11264,-36.90,207.00,20/7/2018,14:5:25,
11265,-36.40,208.00,20/7/2018,14:5:26,
11266,-38.80,207.00,20/7/2018,14:5:26,
11267,-38.70,207.00,20/7/2018,14:5:27,
11268,-36.20,207.00,20/7/2018,14:5:27,
11269,-37.20,207.00,20/7/2018,14:5:28,
11270,-38.90,206.00,20/7/2018,14:5:28,
11271,-42.00,206.00,20/7/2018,14:5:29,
11272,-38.20,206.00,20/7/2018,14:5:29,
11273,-39.50,206.00,20/7/2018,14:5:30,
11274,-39.50,206.00,20/7/2018,14:5:30,
11275,-39.10,206.00,20/7/2018,14:5:31,
11276,-39.00,206.00,20/7/2018,14:5:31,
11277,-38.70,205.00,20/7/2018,14:5:32,
11278,-43.00,205.00,20/7/2018,14:5:32,
11279,-36.40,205.00,20/7/2018,14:5:33,
11280,-39.00,205.00,20/7/2018,14:5:33,
11281,-41.90,205.00,20/7/2018,14:5:34,
11282,-38.70,205.00,20/7/2018,14:5:34,
11283,-41.40,204.67,20/7/2018,14:5:35,
11284,-43.50,204.67,20/7/2018,14:5:35,
11285,-38.90,204.67,20/7/2018,14:5:36,
11286,-42.30,205.00,20/7/2018,14:5:36,
11287,-37.80,204.67,20/7/2018,14:5:37,
11288,-37.90,205.00,20/7/2018,14:5:37,
11289,-36.10,205.00,20/7/2018,14:5:38,
11290,-39.10,205.00,20/7/2018,14:5:38,
11291,-42.30,205.00,20/7/2018,14:5:39,
11292,-37.80,205.33,20/7/2018,14:5:39,
11293,-43.20,205.00,20/7/2018,14:5:40,
11294,-44.30,205.67,20/7/2018,14:5:40,
11295,-38.80,206.00,20/7/2018,14:5:41,
11296,-37.40,207.00,20/7/2018,14:5:41,
11297,-37.00,206.33,20/7/2018,14:5:42,
11298,-38.70,206.67,20/7/2018,14:5:42,
11299,-45.70,207.00,20/7/2018,14:5:43,
11300,-37.30,207.00,20/7/2018,14:5:43,
11301,-38.30,207.00,20/7/2018,14:5:44,
11302,-37.00,207.67,20/7/2018,14:5:44,
11303,-38.60,208.00,20/7/2018,14:5:45,
11304,-38.10,207.67,20/7/2018,14:5:45,
11305,-35.90,208.00,20/7/2018,14:5:46,
11306,-39.00,208.00,20/7/2018,14:5:46,
11307,-36.80,208.00,20/7/2018,14:5:47,
11308,-40.20,208.00,20/7/2018,14:5:47,
11309,-38.80,208.00,20/7/2018,14:5:48,
11310,-39.70,208.00,20/7/2018,14:5:48,
11311,-44.00,208.00,20/7/2018,14:5:49,
11312,-31.00,208.00,20/7/2018,14:5:49,
11313,-42.80,208.00,20/7/2018,14:5:50,
11314,-36.80,208.00,20/7/2018,14:5:50,
11315,-36.70,208.00,20/7/2018,14:5:51,
11316,-38.70,208.00,20/7/2018,14:5:51,
11317,-39.90,208.00,20/7/2018,14:5:52,
11318,-38.10,208.00,20/7/2018,14:5:52,
11319,-38.60,208.00,20/7/2018,14:5:53,
11320,-37.20,208.00,20/7/2018,14:5:53,
11321,-38.50,208.00,20/7/2018,14:5:54,
11322,-37.50,207.00,20/7/2018,14:5:54,
11323,-39.70,207.00,20/7/2018,14:5:55,
11324,-36.10,206.00,20/7/2018,14:5:55,
11325,-39.80,207.00,20/7/2018,14:5:56,
11326,-36.80,206.00,20/7/2018,14:5:56,
11327,-39.20,206.00,20/7/2018,14:5:57,
11328,-38.50,205.00,20/7/2018,14:5:57,
11329,-42.10,206.00,20/7/2018,14:5:58,
11330,-38.20,205.00,20/7/2018,14:5:58,
11331,-36.60,205.00,20/7/2018,14:5:59,
11332,-38.50,205.00,20/7/2018,14:5:59,
11333,-37.70,204.00,20/7/2018,14:6:0,
11334,-36.90,204.00,20/7/2018,14:6:0,
11335,-36.80,204.00,20/7/2018,14:6:1,
11336,-37.00,204.00,20/7/2018,14:6:1,
11337,-35.70,204.00,20/7/2018,14:6:2,
11338,-38.50,204.00,20/7/2018,14:6:2,
11339,-44.70,204.00,20/7/2018,14:6:3,
11340,-37.00,204.00,20/7/2018,14:6:3,
11341,-36.30,204.67,20/7/2018,14:6:4,
11342,-40.70,205.00,20/7/2018,14:6:4,
11343,-36.70,205.00,20/7/2018,14:6:5,
11344,-36.80,205.33,20/7/2018,14:6:5,
11345,-35.90,206.00,20/7/2018,14:6:6,
11346,-36.50,205.67,20/7/2018,14:6:6,
11347,-43.60,206.33,20/7/2018,14:6:7,
11348,-36.80,206.67,20/7/2018,14:6:7,
11349,-38.20,207.00,20/7/2018,14:6:8,
11350,-36.00,207.00,20/7/2018,14:6:8,
11351,-34.90,207.33,20/7/2018,14:6:9,
11352,-38.40,208.00,20/7/2018,14:6:9,
11353,-36.90,207.67,20/7/2018,14:6:10,
11354,-38.40,208.00,20/7/2018,14:6:10,
11355,-36.60,208.00,20/7/2018,14:6:11,
11356,-45.30,208.00,20/7/2018,14:6:11,
11357,-35.60,208.00,20/7/2018,14:6:12,
11358,-39.90,208.00,20/7/2018,14:6:12,
11359,-37.00,208.00,20/7/2018,14:6:13,
11360,-44.90,208.00,20/7/2018,14:6:13,
11361,-37.10,208.00,20/7/2018,14:6:14,
11362,-36.60,208.00,20/7/2018,14:6:14,
11363,-37.00,207.00,20/7/2018,14:6:15,
11364,-36.10,207.00,20/7/2018,14:6:15,
11365,-39.50,207.00,20/7/2018,14:6:16,
11366,-45.60,206.00,20/7/2018,14:6:16,
11367,-39.40,206.00,20/7/2018,14:6:17,
11368,-39.90,206.00,20/7/2018,14:6:17,
11369,-36.80,206.00,20/7/2018,14:6:18,
11370,-38.50,205.00,20/7/2018,14:6:18,
11371,-44.80,205.00,20/7/2018,14:6:19,
11372,-39.20,205.00,20/7/2018,14:6:19,
11373,-37.10,205.00,20/7/2018,14:6:20,
11374,-39.20,204.67,20/7/2018,14:6:20,
11375,-38.80,205.00,20/7/2018,14:6:21,
11376,-36.30,205.00,20/7/2018,14:6:21,
11377,-35.10,205.00,20/7/2018,14:6:22,
11378,-37.90,205.00,20/7/2018,14:6:22,
11379,-35.70,205.00,20/7/2018,14:6:23,
11380,-35.90,205.00,20/7/2018,14:6:23,
11381,-35.90,205.00,20/7/2018,14:6:24,
11382,-36.50,205.00,20/7/2018,14:6:24,
11383,-38.30,205.00,20/7/2018,14:6:25,
11384,-36.50,205.67,20/7/2018,14:6:25,
11385,-39.20,205.00,20/7/2018,14:6:26,
11386,-35.30,205.67,20/7/2018,14:6:26,
11387,-36.80,206.00,20/7/2018,14:6:27,
11388,-39.00,206.67,20/7/2018,14:6:27,
11389,-41.00,206.33,20/7/2018,14:6:28,
11390,-40.10,207.00,20/7/2018,14:6:28,
11391,-38.50,207.00,20/7/2018,14:6:29,
11392,-36.30,207.33,20/7/2018,14:6:29,
11393,-36.20,207.00,20/7/2018,14:6:30,
11394,-37.60,207.33,20/7/2018,14:6:30,
11395,-38.80,208.00,20/7/2018,14:6:31,
11396,-35.50,207.67,20/7/2018,14:6:31,
11397,-38.60,208.00,20/7/2018,14:6:32,
11398,-36.50,208.00,20/7/2018,14:6:32,
11399,-36.90,208.00,20/7/2018,14:6:33,
11400,-38.10,208.00,20/7/2018,14:6:33,
11401,-38.90,208.00,20/7/2018,14:6:34,
11402,-41.40,208.00,20/7/2018,14:6:34,
11403,-44.10,208.00,20/7/2018,14:6:35,
11404,-36.80,208.00,20/7/2018,14:6:35,
11405,-45.40,208.00,20/7/2018,14:6:36,
11406,-38.40,208.00,20/7/2018,14:6:36,
11407,-39.20,208.00,20/7/2018,14:6:37,
11408,-37.30,208.00,20/7/2018,14:6:37,
11409,-36.90,207.00,20/7/2018,14:6:38,
11410,-38.90,207.00,20/7/2018,14:6:38,
11411,-37.00,207.00,20/7/2018,14:6:39,
11412,-36.80,206.00,20/7/2018,14:6:39,
11413,-36.70,206.00,20/7/2018,14:6:40,
11414,-41.60,206.00,20/7/2018,14:6:40,
11415,-36.00,206.00,20/7/2018,14:6:41,
11416,-39.40,205.00,20/7/2018,14:6:41,
11417,-39.50,205.00,20/7/2018,14:6:42,
11418,-38.90,205.00,20/7/2018,14:6:42,
11419,-36.00,205.00,20/7/2018,14:6:43,
11420,-42.40,204.00,20/7/2018,14:6:43,
11421,-40.50,204.00,20/7/2018,14:6:44,
11422,-36.30,204.00,20/7/2018,14:6:44,
11423,-38.20,204.00,20/7/2018,14:6:45,
11424,-36.70,204.00,20/7/2018,14:6:45,
11425,-36.00,204.00,20/7/2018,14:6:46,
11426,-39.40,204.00,20/7/2018,14:6:46,
11427,-39.70,204.67,20/7/2018,14:6:47,
11428,-36.60,204.67,20/7/2018,14:6:47,
11429,-36.40,205.00,20/7/2018,14:6:48,
11430,-37.90,205.67,20/7/2018,14:6:48,
11431,-39.00,206.00,20/7/2018,14:6:49,
11432,-39.50,206.00,20/7/2018,14:6:49,
11433,-39.70,206.33,20/7/2018,14:6:50,
11434,-38.60,206.67,20/7/2018,14:6:50,
11435,-38.90,206.33,20/7/2018,14:6:51,
11436,-36.10,207.00,20/7/2018,14:6:51,
11437,-36.20,207.00,20/7/2018,14:6:52,
11438,-36.10,207.67,20/7/2018,14:6:52,
11439,-40.10,207.00,20/7/2018,14:6:53,
11440,-39.20,207.67,20/7/2018,14:6:53,
11441,-36.40,208.00,20/7/2018,14:6:54,
11442,-38.80,208.00,20/7/2018,14:6:54,
11443,-36.90,208.00,20/7/2018,14:6:55,
11444,-46.10,208.00,20/7/2018,14:6:55,
11445,-36.00,208.00,20/7/2018,14:6:56,
11446,-36.00,208.00,20/7/2018,14:6:56,
11447,-38.60,208.00,20/7/2018,14:6:57,
11448,-36.20,208.00,20/7/2018,14:6:57,
11449,-35.60,208.00,20/7/2018,14:6:58,
11450,-36.30,208.00,20/7/2018,14:6:58,
11451,-37.40,208.00,20/7/2018,14:6:59,
11452,-36.10,208.00,20/7/2018,14:6:59,
11453,-36.50,208.00,20/7/2018,14:7:0,
11454,-37.20,208.00,20/7/2018,14:7:0,
11455,-43.90,207.00,20/7/2018,14:7:1,
11456,-37.20,206.00,20/7/2018,14:7:1,
11457,-36.00,207.00,20/7/2018,14:7:2,
11458,-38.00,206.00,20/7/2018,14:7:2,
11459,-42.00,206.00,20/7/2018,14:7:3,
11460,-38.00,206.00,20/7/2018,14:7:3,
11461,-36.50,205.00,20/7/2018,14:7:4,
11462,-36.80,205.00,20/7/2018,14:7:4,
11463,-37.00,204.67,20/7/2018,14:7:5,
11464,-36.20,205.00,20/7/2018,14:7:5,
11465,-40.30,205.00,20/7/2018,14:7:6,
11466,-36.10,205.00,20/7/2018,14:7:6,
11467,-38.70,205.00,20/7/2018,14:7:7,
11468,-38.90,205.00,20/7/2018,14:7:7,
11469,-35.80,205.00,20/7/2018,14:7:8,
11470,-35.90,205.67,20/7/2018,14:7:8,
11471,-41.80,205.67,20/7/2018,14:7:9,
11472,-36.90,206.00,20/7/2018,14:7:9,
11473,-38.10,207.00,20/7/2018,14:7:10,
11474,-38.40,206.67,20/7/2018,14:7:10,
11475,-37.60,207.00,20/7/2018,14:7:11,
11476,-41.10,207.67,20/7/2018,14:7:11,
11477,-35.60,208.00,20/7/2018,14:7:12,
11478,-41.80,208.00,20/7/2018,14:7:12,
11479,-36.60,208.67,20/7/2018,14:7:13,
11480,-42.90,209.00,20/7/2018,14:7:13,
11481,-38.70,208.67,20/7/2018,14:7:14,
11482,-43.60,209.00,20/7/2018,14:7:14,
11483,-41.60,209.00,20/7/2018,14:7:15,
11484,-36.20,209.00,20/7/2018,14:7:15,
11485,-36.20,209.00,20/7/2018,14:7:16,
11486,-41.50,208.00,20/7/2018,14:7:16,
11487,-38.50,208.00,20/7/2018,14:7:17,
11488,-42.60,207.00,20/7/2018,14:7:17,
11489,-43.30,207.00,20/7/2018,14:7:18,
11490,-36.80,207.00,20/7/2018,14:7:18,
11491,-38.40,206.00,20/7/2018,14:7:19,
11492,-38.30,206.00,20/7/2018,14:7:19,
11493,-43.80,206.00,20/7/2018,14:7:20,
11494,-42.40,205.00,20/7/2018,14:7:20,
11495,-35.90,205.00,20/7/2018,14:7:21,
11496,-32.00,205.00,20/7/2018,14:7:21,
11497,-36.50,205.00,20/7/2018,14:7:22,
11498,-36.90,204.67,20/7/2018,14:7:22,
11499,-37.20,204.33,20/7/2018,14:7:23,
11500,-38.70,205.00,20/7/2018,14:7:23,
11501,-38.70,205.00,20/7/2018,14:7:24,
11502,-36.60,205.33,20/7/2018,14:7:24,
11503,-36.10,205.00,20/7/2018,14:7:25,
11504,-37.20,206.00,20/7/2018,14:7:25,
11505,-36.30,206.67,20/7/2018,14:7:26,
11506,-43.40,206.33,20/7/2018,14:7:26,
11507,-41.30,207.00,20/7/2018,14:7:27,
11508,-36.70,207.67,20/7/2018,14:7:27,
11509,-36.30,208.00,20/7/2018,14:7:28,
11510,-42.50,208.00,20/7/2018,14:7:28,
11511,-37.20,208.00,20/7/2018,14:7:29,
11512,-35.70,208.00,20/7/2018,14:7:29,
11513,-38.90,208.00,20/7/2018,14:7:30,
11514,-36.00,208.00,20/7/2018,14:7:30,
11515,-35.50,208.00,20/7/2018,14:7:31,
11516,-38.60,207.00,20/7/2018,14:7:31,
11517,-44.00,207.00,20/7/2018,14:7:32,
11518,-36.20,207.00,20/7/2018,14:7:32,
11519,-43.20,206.00,20/7/2018,14:7:33,
11520,-36.60,206.00,20/7/2018,14:7:33,
11521,-36.10,206.00,20/7/2018,14:7:34,
11522,-35.10,205.00,20/7/2018,14:7:34,
11523,-39.00,205.00,20/7/2018,14:7:35,
11524,-36.00,205.00,20/7/2018,14:7:35,
11525,-43.30,205.00,20/7/2018,14:7:36,
11526,-31.60,204.67,20/7/2018,14:7:36,
11527,-35.30,205.00,20/7/2018,14:7:37,
11528,-36.80,205.00,20/7/2018,14:7:37,
11529,-38.50,205.00,20/7/2018,14:7:38,
11530,-38.70,205.00,20/7/2018,14:7:38,
11531,-35.70,205.00,20/7/2018,14:7:39,
11532,-35.80,205.00,20/7/2018,14:7:39,
11533,-38.30,205.00,20/7/2018,14:7:40,
11534,-43.00,205.00,20/7/2018,14:7:40,
11535,-38.60,205.00,20/7/2018,14:7:41,
11536,-36.00,205.00,20/7/2018,14:7:41,
11537,-41.90,205.67,20/7/2018,14:7:42,
11538,-41.80,205.00,20/7/2018,14:7:42,
11539,-36.20,205.67,20/7/2018,14:7:43,
11540,-35.60,206.00,20/7/2018,14:7:43,
11541,-36.80,206.67,20/7/2018,14:7:44,
11542,-38.00,206.00,20/7/2018,14:7:44,
11543,-41.00,206.67,20/7/2018,14:7:45,
11544,-38.60,207.00,20/7/2018,14:7:45,
11545,-35.80,207.00,20/7/2018,14:7:46,
11546,-37.40,207.00,20/7/2018,14:7:46,
11547,-35.50,207.67,20/7/2018,14:7:47,
11548,-36.40,208.00,20/7/2018,14:7:47,
11549,-44.00,207.67,20/7/2018,14:7:48,
11550,-38.60,208.00,20/7/2018,14:7:48,
11551,-41.20,208.00,20/7/2018,14:7:49,
11552,-39.20,208.67,20/7/2018,14:7:49,
11553,-30.30,208.67,20/7/2018,14:7:50,
11554,-39.50,208.67,20/7/2018,14:7:50,
11555,-35.60,209.00,20/7/2018,14:7:51,
11556,-39.20,209.00,20/7/2018,14:7:51,
11557,-37.90,209.00,20/7/2018,14:7:52,
11558,-44.40,209.00,20/7/2018,14:7:52,
11559,-40.20,208.00,20/7/2018,14:7:53,
11560,-37.00,208.33,20/7/2018,14:7:53,
11561,-38.10,208.00,20/7/2018,14:7:54,
11562,-44.90,208.00,20/7/2018,14:7:54,
11563,-36.00,208.00,20/7/2018,14:7:55,
11564,-34.20,207.00,20/7/2018,14:7:55,
11565,-38.30,207.00,20/7/2018,14:7:56,
11566,-38.70,206.00,20/7/2018,14:7:56,
11567,-36.70,207.00,20/7/2018,14:7:57,
11568,-45.60,206.00,20/7/2018,14:7:57,
11569,-38.50,206.00,20/7/2018,14:7:58,
11570,-36.30,206.00,20/7/2018,14:7:58,
11571,-44.10,206.00,20/7/2018,14:7:59,
11572,-38.40,205.00,20/7/2018,14:7:59,
11573,-39.20,205.00,20/7/2018,14:8:0,
11574,-35.70,205.00,20/7/2018,14:8:0,
11575,-38.80,205.00,20/7/2018,14:8:1,
11576,-36.20,205.00,20/7/2018,14:8:1,
11577,-37.70,205.00,20/7/2018,14:8:2,
11578,-39.50,205.00,20/7/2018,14:8:2,
11579,-36.90,205.00,20/7/2018,14:8:3,
11580,-38.70,205.00,20/7/2018,14:8:3,
11581,-42.60,205.00,20/7/2018,14:8:4,
11582,-36.40,205.00,20/7/2018,14:8:4,
11583,-36.70,205.67,20/7/2018,14:8:5,
11584,-37.00,206.00,20/7/2018,14:8:5,
11585,-38.70,206.00,20/7/2018,14:8:6,
11586,-40.50,206.67,20/7/2018,14:8:6,
11587,-36.50,207.00,20/7/2018,14:8:7,
11588,-35.90,207.00,20/7/2018,14:8:7,
11589,-34.90,207.67,20/7/2018,14:8:8,
11590,-35.60,208.00,20/7/2018,14:8:8,
